,Outbreak,Country/Region,Province/State,Date,Confirmed,Country,Region,Population,Area (sq. mi.),Pop. Density (per sq. mi.),Coastline (coast/area ratio),Net migration,Infant mortality (per 1000 births),GDP ($ per capita),Literacy (%),Phones (per 1000),Arable (%),Crops (%),Other (%),Climate,Birthrate,Deathrate,Agriculture,Industry,Service,Confirmed_transformed,Month,Week,Confirmed_Lag_5,Confirmed_Transformed_Lag_5,Confirmed_Lag_4,Confirmed_Transformed_Lag_4,Confirmed_Lag_3,Confirmed_Transformed_Lag_3,Confirmed_Lag_2,Confirmed_Transformed_Lag_2,Confirmed_Lag_1,Confirmed_Transformed_Lag_1,Outbreak_enc,Country_enc,Region_enc
6361,COVID_2019,Jordan,Others,2020-04-01,278.0,Jordan,NEAR EAST                          ,5906760.0,92300.0,"64,0","0,03","6,59","17,35",4300.0,"91,3","104,5","2,67","1,83","95,5",1,"21,25","2,65","0,033","0,287","0,68",0.0013900000000000002,4,14,235.0,0.001175,246.0,0.0012300000000000002,259.0,0.0012950000000000001,268.0,0.00134,274.0,0.0013700000000000001,0,106,5
6362,COVID_2019,Jordan,Others,2020-04-02,299.0,Jordan,NEAR EAST                          ,5906760.0,92300.0,"64,0","0,03","6,59","17,35",4300.0,"91,3","104,5","2,67","1,83","95,5",1,"21,25","2,65","0,033","0,287","0,68",0.001495,4,14,246.0,0.0012300000000000002,259.0,0.0012950000000000001,268.0,0.00134,274.0,0.0013700000000000001,278.0,0.0013900000000000002,0,106,5
6363,COVID_2019,Jordan,Others,2020-04-03,310.0,Jordan,NEAR EAST                          ,5906760.0,92300.0,"64,0","0,03","6,59","17,35",4300.0,"91,3","104,5","2,67","1,83","95,5",1,"21,25","2,65","0,033","0,287","0,68",0.0015500000000000002,4,14,259.0,0.0012950000000000001,268.0,0.00134,274.0,0.0013700000000000001,278.0,0.0013900000000000002,299.0,0.001495,0,106,5
6364,COVID_2019,Jordan,Others,2020-04-04,323.0,Jordan,NEAR EAST                          ,5906760.0,92300.0,"64,0","0,03","6,59","17,35",4300.0,"91,3","104,5","2,67","1,83","95,5",1,"21,25","2,65","0,033","0,287","0,68",0.0016150000000000001,4,14,268.0,0.00134,274.0,0.0013700000000000001,278.0,0.0013900000000000002,299.0,0.001495,310.0,0.0015500000000000002,0,106,5
6365,COVID_2019,Jordan,Others,2020-04-05,345.0,Jordan,NEAR EAST                          ,5906760.0,92300.0,"64,0","0,03","6,59","17,35",4300.0,"91,3","104,5","2,67","1,83","95,5",1,"21,25","2,65","0,033","0,287","0,68",0.0017250000000000002,4,14,274.0,0.0013700000000000001,278.0,0.0013900000000000002,299.0,0.001495,310.0,0.0015500000000000002,323.0,0.0016150000000000001,0,106,5
6366,COVID_2019,Jordan,Others,2020-04-06,349.0,Jordan,NEAR EAST                          ,5906760.0,92300.0,"64,0","0,03","6,59","17,35",4300.0,"91,3","104,5","2,67","1,83","95,5",1,"21,25","2,65","0,033","0,287","0,68",0.0017450000000000002,4,15,278.0,0.0013900000000000002,299.0,0.001495,310.0,0.0015500000000000002,323.0,0.0016150000000000001,345.0,0.0017250000000000002,0,106,5
6367,COVID_2019,Kazakhstan,Others,2020-03-13,4.0,Kazakhstan,C.W. OF IND. STATES ,15233244.0,2717300.0,"5,6","0,00","-3,35","29,21",6300.0,"98,4","164,1","7,98","0,05","91,97",4,16,"9,42","0,067","0,386","0,547",2e-05,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,107,2
6368,COVID_2019,Kazakhstan,Others,2020-03-14,6.0,Kazakhstan,C.W. OF IND. STATES ,15233244.0,2717300.0,"5,6","0,00","-3,35","29,21",6300.0,"98,4","164,1","7,98","0,05","91,97",4,16,"9,42","0,067","0,386","0,547",3.0000000000000004e-05,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2e-05,0,107,2
6369,COVID_2019,Kazakhstan,Others,2020-03-15,9.0,Kazakhstan,C.W. OF IND. STATES ,15233244.0,2717300.0,"5,6","0,00","-3,35","29,21",6300.0,"98,4","164,1","7,98","0,05","91,97",4,16,"9,42","0,067","0,386","0,547",4.5e-05,3,11,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2e-05,6.0,3.0000000000000004e-05,0,107,2
6370,COVID_2019,Kazakhstan,Others,2020-03-16,10.0,Kazakhstan,C.W. OF IND. STATES ,15233244.0,2717300.0,"5,6","0,00","-3,35","29,21",6300.0,"98,4","164,1","7,98","0,05","91,97",4,16,"9,42","0,067","0,386","0,547",5e-05,3,12,0.0,0.0,0.0,0.0,4.0,2e-05,6.0,3.0000000000000004e-05,9.0,4.5e-05,0,107,2
6371,COVID_2019,Kazakhstan,Others,2020-03-17,33.0,Kazakhstan,C.W. OF IND. STATES ,15233244.0,2717300.0,"5,6","0,00","-3,35","29,21",6300.0,"98,4","164,1","7,98","0,05","91,97",4,16,"9,42","0,067","0,386","0,547",0.00016500000000000003,3,12,0.0,0.0,4.0,2e-05,6.0,3.0000000000000004e-05,9.0,4.5e-05,10.0,5e-05,0,107,2
6372,COVID_2019,Kazakhstan,Others,2020-03-18,35.0,Kazakhstan,C.W. OF IND. STATES ,15233244.0,2717300.0,"5,6","0,00","-3,35","29,21",6300.0,"98,4","164,1","7,98","0,05","91,97",4,16,"9,42","0,067","0,386","0,547",0.00017500000000000003,3,12,4.0,2e-05,6.0,3.0000000000000004e-05,9.0,4.5e-05,10.0,5e-05,33.0,0.00016500000000000003,0,107,2
6373,COVID_2019,Kazakhstan,Others,2020-03-19,44.0,Kazakhstan,C.W. OF IND. STATES ,15233244.0,2717300.0,"5,6","0,00","-3,35","29,21",6300.0,"98,4","164,1","7,98","0,05","91,97",4,16,"9,42","0,067","0,386","0,547",0.00022,3,12,6.0,3.0000000000000004e-05,9.0,4.5e-05,10.0,5e-05,33.0,0.00016500000000000003,35.0,0.00017500000000000003,0,107,2
6374,COVID_2019,Kazakhstan,Others,2020-03-20,49.0,Kazakhstan,C.W. OF IND. STATES ,15233244.0,2717300.0,"5,6","0,00","-3,35","29,21",6300.0,"98,4","164,1","7,98","0,05","91,97",4,16,"9,42","0,067","0,386","0,547",0.00024500000000000005,3,12,9.0,4.5e-05,10.0,5e-05,33.0,0.00016500000000000003,35.0,0.00017500000000000003,44.0,0.00022,0,107,2
6375,COVID_2019,Kazakhstan,Others,2020-03-21,53.0,Kazakhstan,C.W. OF IND. STATES ,15233244.0,2717300.0,"5,6","0,00","-3,35","29,21",6300.0,"98,4","164,1","7,98","0,05","91,97",4,16,"9,42","0,067","0,386","0,547",0.00026500000000000004,3,12,10.0,5e-05,33.0,0.00016500000000000003,35.0,0.00017500000000000003,44.0,0.00022,49.0,0.00024500000000000005,0,107,2
6376,COVID_2019,Kazakhstan,Others,2020-03-22,59.0,Kazakhstan,C.W. OF IND. STATES ,15233244.0,2717300.0,"5,6","0,00","-3,35","29,21",6300.0,"98,4","164,1","7,98","0,05","91,97",4,16,"9,42","0,067","0,386","0,547",0.000295,3,12,33.0,0.00016500000000000003,35.0,0.00017500000000000003,44.0,0.00022,49.0,0.00024500000000000005,53.0,0.00026500000000000004,0,107,2
6377,COVID_2019,Kazakhstan,Others,2020-03-23,62.0,Kazakhstan,C.W. OF IND. STATES ,15233244.0,2717300.0,"5,6","0,00","-3,35","29,21",6300.0,"98,4","164,1","7,98","0,05","91,97",4,16,"9,42","0,067","0,386","0,547",0.00031,3,13,35.0,0.00017500000000000003,44.0,0.00022,49.0,0.00024500000000000005,53.0,0.00026500000000000004,59.0,0.000295,0,107,2
6378,COVID_2019,Kazakhstan,Others,2020-03-24,72.0,Kazakhstan,C.W. OF IND. STATES ,15233244.0,2717300.0,"5,6","0,00","-3,35","29,21",6300.0,"98,4","164,1","7,98","0,05","91,97",4,16,"9,42","0,067","0,386","0,547",0.00036,3,13,44.0,0.00022,49.0,0.00024500000000000005,53.0,0.00026500000000000004,59.0,0.000295,62.0,0.00031,0,107,2
6379,COVID_2019,Kazakhstan,Others,2020-03-25,81.0,Kazakhstan,C.W. OF IND. STATES ,15233244.0,2717300.0,"5,6","0,00","-3,35","29,21",6300.0,"98,4","164,1","7,98","0,05","91,97",4,16,"9,42","0,067","0,386","0,547",0.00040500000000000003,3,13,49.0,0.00024500000000000005,53.0,0.00026500000000000004,59.0,0.000295,62.0,0.00031,72.0,0.00036,0,107,2
6380,COVID_2019,Kazakhstan,Others,2020-03-26,111.0,Kazakhstan,C.W. OF IND. STATES ,15233244.0,2717300.0,"5,6","0,00","-3,35","29,21",6300.0,"98,4","164,1","7,98","0,05","91,97",4,16,"9,42","0,067","0,386","0,547",0.000555,3,13,53.0,0.00026500000000000004,59.0,0.000295,62.0,0.00031,72.0,0.00036,81.0,0.00040500000000000003,0,107,2
6381,COVID_2019,Kazakhstan,Others,2020-03-27,150.0,Kazakhstan,C.W. OF IND. STATES ,15233244.0,2717300.0,"5,6","0,00","-3,35","29,21",6300.0,"98,4","164,1","7,98","0,05","91,97",4,16,"9,42","0,067","0,386","0,547",0.00075,3,13,59.0,0.000295,62.0,0.00031,72.0,0.00036,81.0,0.00040500000000000003,111.0,0.000555,0,107,2
6382,COVID_2019,Kazakhstan,Others,2020-03-28,228.0,Kazakhstan,C.W. OF IND. STATES ,15233244.0,2717300.0,"5,6","0,00","-3,35","29,21",6300.0,"98,4","164,1","7,98","0,05","91,97",4,16,"9,42","0,067","0,386","0,547",0.0011400000000000002,3,13,62.0,0.00031,72.0,0.00036,81.0,0.00040500000000000003,111.0,0.000555,150.0,0.00075,0,107,2
6383,COVID_2019,Kazakhstan,Others,2020-03-29,284.0,Kazakhstan,C.W. OF IND. STATES ,15233244.0,2717300.0,"5,6","0,00","-3,35","29,21",6300.0,"98,4","164,1","7,98","0,05","91,97",4,16,"9,42","0,067","0,386","0,547",0.00142,3,13,72.0,0.00036,81.0,0.00040500000000000003,111.0,0.000555,150.0,0.00075,228.0,0.0011400000000000002,0,107,2
6384,COVID_2019,Kazakhstan,Others,2020-03-30,302.0,Kazakhstan,C.W. OF IND. STATES ,15233244.0,2717300.0,"5,6","0,00","-3,35","29,21",6300.0,"98,4","164,1","7,98","0,05","91,97",4,16,"9,42","0,067","0,386","0,547",0.00151,3,14,81.0,0.00040500000000000003,111.0,0.000555,150.0,0.00075,228.0,0.0011400000000000002,284.0,0.00142,0,107,2
6385,COVID_2019,Kazakhstan,Others,2020-03-31,343.0,Kazakhstan,C.W. OF IND. STATES ,15233244.0,2717300.0,"5,6","0,00","-3,35","29,21",6300.0,"98,4","164,1","7,98","0,05","91,97",4,16,"9,42","0,067","0,386","0,547",0.0017150000000000002,3,14,111.0,0.000555,150.0,0.00075,228.0,0.0011400000000000002,284.0,0.00142,302.0,0.00151,0,107,2
6386,COVID_2019,Kazakhstan,Others,2020-04-01,380.0,Kazakhstan,C.W. OF IND. STATES ,15233244.0,2717300.0,"5,6","0,00","-3,35","29,21",6300.0,"98,4","164,1","7,98","0,05","91,97",4,16,"9,42","0,067","0,386","0,547",0.0019000000000000002,4,14,150.0,0.00075,228.0,0.0011400000000000002,284.0,0.00142,302.0,0.00151,343.0,0.0017150000000000002,0,107,2
6387,COVID_2019,Kazakhstan,Others,2020-04-02,435.0,Kazakhstan,C.W. OF IND. STATES ,15233244.0,2717300.0,"5,6","0,00","-3,35","29,21",6300.0,"98,4","164,1","7,98","0,05","91,97",4,16,"9,42","0,067","0,386","0,547",0.0021750000000000003,4,14,228.0,0.0011400000000000002,284.0,0.00142,302.0,0.00151,343.0,0.0017150000000000002,380.0,0.0019000000000000002,0,107,2
6388,COVID_2019,Kazakhstan,Others,2020-04-03,464.0,Kazakhstan,C.W. OF IND. STATES ,15233244.0,2717300.0,"5,6","0,00","-3,35","29,21",6300.0,"98,4","164,1","7,98","0,05","91,97",4,16,"9,42","0,067","0,386","0,547",0.00232,4,14,284.0,0.00142,302.0,0.00151,343.0,0.0017150000000000002,380.0,0.0019000000000000002,435.0,0.0021750000000000003,0,107,2
6389,COVID_2019,Kazakhstan,Others,2020-04-04,531.0,Kazakhstan,C.W. OF IND. STATES ,15233244.0,2717300.0,"5,6","0,00","-3,35","29,21",6300.0,"98,4","164,1","7,98","0,05","91,97",4,16,"9,42","0,067","0,386","0,547",0.0026550000000000002,4,14,302.0,0.00151,343.0,0.0017150000000000002,380.0,0.0019000000000000002,435.0,0.0021750000000000003,464.0,0.00232,0,107,2
6390,COVID_2019,Kazakhstan,Others,2020-04-05,584.0,Kazakhstan,C.W. OF IND. STATES ,15233244.0,2717300.0,"5,6","0,00","-3,35","29,21",6300.0,"98,4","164,1","7,98","0,05","91,97",4,16,"9,42","0,067","0,386","0,547",0.0029200000000000003,4,14,343.0,0.0017150000000000002,380.0,0.0019000000000000002,435.0,0.0021750000000000003,464.0,0.00232,531.0,0.0026550000000000002,0,107,2
6391,COVID_2019,Kazakhstan,Others,2020-04-06,662.0,Kazakhstan,C.W. OF IND. STATES ,15233244.0,2717300.0,"5,6","0,00","-3,35","29,21",6300.0,"98,4","164,1","7,98","0,05","91,97",4,16,"9,42","0,067","0,386","0,547",0.0033100000000000004,4,15,380.0,0.0019000000000000002,435.0,0.0021750000000000003,464.0,0.00232,531.0,0.0026550000000000002,584.0,0.0029200000000000003,0,107,2
6392,COVID_2019,Kenya,Others,2020-03-13,1.0,Kenya,SUB-SAHARAN AFRICA                 ,34707817.0,582650.0,"59,6","0,09","-0,1","61,47",1000.0,"85,1","8,1","8,08","0,98","90,94","1,5","39,72","14,02","0,163","0,188","0,651",5e-06,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,108,10
6393,COVID_2019,Kenya,Others,2020-03-14,1.0,Kenya,SUB-SAHARAN AFRICA                 ,34707817.0,582650.0,"59,6","0,09","-0,1","61,47",1000.0,"85,1","8,1","8,08","0,98","90,94","1,5","39,72","14,02","0,163","0,188","0,651",5e-06,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5e-06,0,108,10
6394,COVID_2019,Kenya,Others,2020-03-15,3.0,Kenya,SUB-SAHARAN AFRICA                 ,34707817.0,582650.0,"59,6","0,09","-0,1","61,47",1000.0,"85,1","8,1","8,08","0,98","90,94","1,5","39,72","14,02","0,163","0,188","0,651",1.5000000000000002e-05,3,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5e-06,1.0,5e-06,0,108,10
6395,COVID_2019,Kenya,Others,2020-03-16,3.0,Kenya,SUB-SAHARAN AFRICA                 ,34707817.0,582650.0,"59,6","0,09","-0,1","61,47",1000.0,"85,1","8,1","8,08","0,98","90,94","1,5","39,72","14,02","0,163","0,188","0,651",1.5000000000000002e-05,3,12,0.0,0.0,0.0,0.0,1.0,5e-06,1.0,5e-06,3.0,1.5000000000000002e-05,0,108,10
6396,COVID_2019,Kenya,Others,2020-03-17,3.0,Kenya,SUB-SAHARAN AFRICA                 ,34707817.0,582650.0,"59,6","0,09","-0,1","61,47",1000.0,"85,1","8,1","8,08","0,98","90,94","1,5","39,72","14,02","0,163","0,188","0,651",1.5000000000000002e-05,3,12,0.0,0.0,1.0,5e-06,1.0,5e-06,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,0,108,10
6397,COVID_2019,Kenya,Others,2020-03-18,3.0,Kenya,SUB-SAHARAN AFRICA                 ,34707817.0,582650.0,"59,6","0,09","-0,1","61,47",1000.0,"85,1","8,1","8,08","0,98","90,94","1,5","39,72","14,02","0,163","0,188","0,651",1.5000000000000002e-05,3,12,1.0,5e-06,1.0,5e-06,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,0,108,10
6398,COVID_2019,Kenya,Others,2020-03-19,7.0,Kenya,SUB-SAHARAN AFRICA                 ,34707817.0,582650.0,"59,6","0,09","-0,1","61,47",1000.0,"85,1","8,1","8,08","0,98","90,94","1,5","39,72","14,02","0,163","0,188","0,651",3.5000000000000004e-05,3,12,1.0,5e-06,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,0,108,10
6399,COVID_2019,Kenya,Others,2020-03-20,7.0,Kenya,SUB-SAHARAN AFRICA                 ,34707817.0,582650.0,"59,6","0,09","-0,1","61,47",1000.0,"85,1","8,1","8,08","0,98","90,94","1,5","39,72","14,02","0,163","0,188","0,651",3.5000000000000004e-05,3,12,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,7.0,3.5000000000000004e-05,0,108,10
6400,COVID_2019,Kenya,Others,2020-03-21,7.0,Kenya,SUB-SAHARAN AFRICA                 ,34707817.0,582650.0,"59,6","0,09","-0,1","61,47",1000.0,"85,1","8,1","8,08","0,98","90,94","1,5","39,72","14,02","0,163","0,188","0,651",3.5000000000000004e-05,3,12,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,7.0,3.5000000000000004e-05,7.0,3.5000000000000004e-05,0,108,10
6401,COVID_2019,Kenya,Others,2020-03-22,15.0,Kenya,SUB-SAHARAN AFRICA                 ,34707817.0,582650.0,"59,6","0,09","-0,1","61,47",1000.0,"85,1","8,1","8,08","0,98","90,94","1,5","39,72","14,02","0,163","0,188","0,651",7.500000000000001e-05,3,12,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,7.0,3.5000000000000004e-05,7.0,3.5000000000000004e-05,7.0,3.5000000000000004e-05,0,108,10
6402,COVID_2019,Kenya,Others,2020-03-23,16.0,Kenya,SUB-SAHARAN AFRICA                 ,34707817.0,582650.0,"59,6","0,09","-0,1","61,47",1000.0,"85,1","8,1","8,08","0,98","90,94","1,5","39,72","14,02","0,163","0,188","0,651",8e-05,3,13,3.0,1.5000000000000002e-05,7.0,3.5000000000000004e-05,7.0,3.5000000000000004e-05,7.0,3.5000000000000004e-05,15.0,7.500000000000001e-05,0,108,10
6403,COVID_2019,Kenya,Others,2020-03-24,25.0,Kenya,SUB-SAHARAN AFRICA                 ,34707817.0,582650.0,"59,6","0,09","-0,1","61,47",1000.0,"85,1","8,1","8,08","0,98","90,94","1,5","39,72","14,02","0,163","0,188","0,651",0.000125,3,13,7.0,3.5000000000000004e-05,7.0,3.5000000000000004e-05,7.0,3.5000000000000004e-05,15.0,7.500000000000001e-05,16.0,8e-05,0,108,10
6404,COVID_2019,Kenya,Others,2020-03-25,28.0,Kenya,SUB-SAHARAN AFRICA                 ,34707817.0,582650.0,"59,6","0,09","-0,1","61,47",1000.0,"85,1","8,1","8,08","0,98","90,94","1,5","39,72","14,02","0,163","0,188","0,651",0.00014000000000000001,3,13,7.0,3.5000000000000004e-05,7.0,3.5000000000000004e-05,15.0,7.500000000000001e-05,16.0,8e-05,25.0,0.000125,0,108,10
6405,COVID_2019,Kenya,Others,2020-03-26,31.0,Kenya,SUB-SAHARAN AFRICA                 ,34707817.0,582650.0,"59,6","0,09","-0,1","61,47",1000.0,"85,1","8,1","8,08","0,98","90,94","1,5","39,72","14,02","0,163","0,188","0,651",0.000155,3,13,7.0,3.5000000000000004e-05,15.0,7.500000000000001e-05,16.0,8e-05,25.0,0.000125,28.0,0.00014000000000000001,0,108,10
6406,COVID_2019,Kenya,Others,2020-03-27,31.0,Kenya,SUB-SAHARAN AFRICA                 ,34707817.0,582650.0,"59,6","0,09","-0,1","61,47",1000.0,"85,1","8,1","8,08","0,98","90,94","1,5","39,72","14,02","0,163","0,188","0,651",0.000155,3,13,15.0,7.500000000000001e-05,16.0,8e-05,25.0,0.000125,28.0,0.00014000000000000001,31.0,0.000155,0,108,10
6407,COVID_2019,Kenya,Others,2020-03-28,38.0,Kenya,SUB-SAHARAN AFRICA                 ,34707817.0,582650.0,"59,6","0,09","-0,1","61,47",1000.0,"85,1","8,1","8,08","0,98","90,94","1,5","39,72","14,02","0,163","0,188","0,651",0.00019,3,13,16.0,8e-05,25.0,0.000125,28.0,0.00014000000000000001,31.0,0.000155,31.0,0.000155,0,108,10
6408,COVID_2019,Kenya,Others,2020-03-29,42.0,Kenya,SUB-SAHARAN AFRICA                 ,34707817.0,582650.0,"59,6","0,09","-0,1","61,47",1000.0,"85,1","8,1","8,08","0,98","90,94","1,5","39,72","14,02","0,163","0,188","0,651",0.00021,3,13,25.0,0.000125,28.0,0.00014000000000000001,31.0,0.000155,31.0,0.000155,38.0,0.00019,0,108,10
6409,COVID_2019,Kenya,Others,2020-03-30,50.0,Kenya,SUB-SAHARAN AFRICA                 ,34707817.0,582650.0,"59,6","0,09","-0,1","61,47",1000.0,"85,1","8,1","8,08","0,98","90,94","1,5","39,72","14,02","0,163","0,188","0,651",0.00025,3,14,28.0,0.00014000000000000001,31.0,0.000155,31.0,0.000155,38.0,0.00019,42.0,0.00021,0,108,10
6410,COVID_2019,Kenya,Others,2020-03-31,59.0,Kenya,SUB-SAHARAN AFRICA                 ,34707817.0,582650.0,"59,6","0,09","-0,1","61,47",1000.0,"85,1","8,1","8,08","0,98","90,94","1,5","39,72","14,02","0,163","0,188","0,651",0.000295,3,14,31.0,0.000155,31.0,0.000155,38.0,0.00019,42.0,0.00021,50.0,0.00025,0,108,10
6411,COVID_2019,Kenya,Others,2020-04-01,81.0,Kenya,SUB-SAHARAN AFRICA                 ,34707817.0,582650.0,"59,6","0,09","-0,1","61,47",1000.0,"85,1","8,1","8,08","0,98","90,94","1,5","39,72","14,02","0,163","0,188","0,651",0.00040500000000000003,4,14,31.0,0.000155,38.0,0.00019,42.0,0.00021,50.0,0.00025,59.0,0.000295,0,108,10
6412,COVID_2019,Kenya,Others,2020-04-02,110.0,Kenya,SUB-SAHARAN AFRICA                 ,34707817.0,582650.0,"59,6","0,09","-0,1","61,47",1000.0,"85,1","8,1","8,08","0,98","90,94","1,5","39,72","14,02","0,163","0,188","0,651",0.00055,4,14,38.0,0.00019,42.0,0.00021,50.0,0.00025,59.0,0.000295,81.0,0.00040500000000000003,0,108,10
6413,COVID_2019,Kenya,Others,2020-04-03,122.0,Kenya,SUB-SAHARAN AFRICA                 ,34707817.0,582650.0,"59,6","0,09","-0,1","61,47",1000.0,"85,1","8,1","8,08","0,98","90,94","1,5","39,72","14,02","0,163","0,188","0,651",0.0006100000000000001,4,14,42.0,0.00021,50.0,0.00025,59.0,0.000295,81.0,0.00040500000000000003,110.0,0.00055,0,108,10
6414,COVID_2019,Kenya,Others,2020-04-04,126.0,Kenya,SUB-SAHARAN AFRICA                 ,34707817.0,582650.0,"59,6","0,09","-0,1","61,47",1000.0,"85,1","8,1","8,08","0,98","90,94","1,5","39,72","14,02","0,163","0,188","0,651",0.00063,4,14,50.0,0.00025,59.0,0.000295,81.0,0.00040500000000000003,110.0,0.00055,122.0,0.0006100000000000001,0,108,10
6415,COVID_2019,Kenya,Others,2020-04-05,142.0,Kenya,SUB-SAHARAN AFRICA                 ,34707817.0,582650.0,"59,6","0,09","-0,1","61,47",1000.0,"85,1","8,1","8,08","0,98","90,94","1,5","39,72","14,02","0,163","0,188","0,651",0.00071,4,14,59.0,0.000295,81.0,0.00040500000000000003,110.0,0.00055,122.0,0.0006100000000000001,126.0,0.00063,0,108,10
6416,COVID_2019,Kenya,Others,2020-04-06,158.0,Kenya,SUB-SAHARAN AFRICA                 ,34707817.0,582650.0,"59,6","0,09","-0,1","61,47",1000.0,"85,1","8,1","8,08","0,98","90,94","1,5","39,72","14,02","0,163","0,188","0,651",0.00079,4,15,81.0,0.00040500000000000003,110.0,0.00055,122.0,0.0006100000000000001,126.0,0.00063,142.0,0.00071,0,108,10
6417,COVID_2019,"Korea, South",Others,2020-01-22,1.0,"Korea, South",ASIA (EX. NEAR EAST)         ,48846823.0,98480.0,"496,0","2,45",0,"7,05",17800.0,"97,9","486,1","17,18","1,95","80,87",3,10,"5,85","0,033","0,403","0,563",5e-06,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,109,0
6418,COVID_2019,"Korea, South",Others,2020-01-23,1.0,"Korea, South",ASIA (EX. NEAR EAST)         ,48846823.0,98480.0,"496,0","2,45",0,"7,05",17800.0,"97,9","486,1","17,18","1,95","80,87",3,10,"5,85","0,033","0,403","0,563",5e-06,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5e-06,0,109,0
6419,COVID_2019,"Korea, South",Others,2020-01-24,2.0,"Korea, South",ASIA (EX. NEAR EAST)         ,48846823.0,98480.0,"496,0","2,45",0,"7,05",17800.0,"97,9","486,1","17,18","1,95","80,87",3,10,"5,85","0,033","0,403","0,563",1e-05,1,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5e-06,1.0,5e-06,0,109,0
6420,COVID_2019,"Korea, South",Others,2020-01-25,2.0,"Korea, South",ASIA (EX. NEAR EAST)         ,48846823.0,98480.0,"496,0","2,45",0,"7,05",17800.0,"97,9","486,1","17,18","1,95","80,87",3,10,"5,85","0,033","0,403","0,563",1e-05,1,4,0.0,0.0,0.0,0.0,1.0,5e-06,1.0,5e-06,2.0,1e-05,0,109,0
6421,COVID_2019,"Korea, South",Others,2020-01-26,3.0,"Korea, South",ASIA (EX. NEAR EAST)         ,48846823.0,98480.0,"496,0","2,45",0,"7,05",17800.0,"97,9","486,1","17,18","1,95","80,87",3,10,"5,85","0,033","0,403","0,563",1.5000000000000002e-05,1,4,0.0,0.0,1.0,5e-06,1.0,5e-06,2.0,1e-05,2.0,1e-05,0,109,0
6422,COVID_2019,"Korea, South",Others,2020-01-27,4.0,"Korea, South",ASIA (EX. NEAR EAST)         ,48846823.0,98480.0,"496,0","2,45",0,"7,05",17800.0,"97,9","486,1","17,18","1,95","80,87",3,10,"5,85","0,033","0,403","0,563",2e-05,1,5,1.0,5e-06,1.0,5e-06,2.0,1e-05,2.0,1e-05,3.0,1.5000000000000002e-05,0,109,0
6423,COVID_2019,"Korea, South",Others,2020-01-28,4.0,"Korea, South",ASIA (EX. NEAR EAST)         ,48846823.0,98480.0,"496,0","2,45",0,"7,05",17800.0,"97,9","486,1","17,18","1,95","80,87",3,10,"5,85","0,033","0,403","0,563",2e-05,1,5,1.0,5e-06,2.0,1e-05,2.0,1e-05,3.0,1.5000000000000002e-05,4.0,2e-05,0,109,0
6424,COVID_2019,"Korea, South",Others,2020-01-29,4.0,"Korea, South",ASIA (EX. NEAR EAST)         ,48846823.0,98480.0,"496,0","2,45",0,"7,05",17800.0,"97,9","486,1","17,18","1,95","80,87",3,10,"5,85","0,033","0,403","0,563",2e-05,1,5,2.0,1e-05,2.0,1e-05,3.0,1.5000000000000002e-05,4.0,2e-05,4.0,2e-05,0,109,0
6425,COVID_2019,"Korea, South",Others,2020-01-30,4.0,"Korea, South",ASIA (EX. NEAR EAST)         ,48846823.0,98480.0,"496,0","2,45",0,"7,05",17800.0,"97,9","486,1","17,18","1,95","80,87",3,10,"5,85","0,033","0,403","0,563",2e-05,1,5,2.0,1e-05,3.0,1.5000000000000002e-05,4.0,2e-05,4.0,2e-05,4.0,2e-05,0,109,0
6426,COVID_2019,"Korea, South",Others,2020-01-31,11.0,"Korea, South",ASIA (EX. NEAR EAST)         ,48846823.0,98480.0,"496,0","2,45",0,"7,05",17800.0,"97,9","486,1","17,18","1,95","80,87",3,10,"5,85","0,033","0,403","0,563",5.5e-05,1,5,3.0,1.5000000000000002e-05,4.0,2e-05,4.0,2e-05,4.0,2e-05,4.0,2e-05,0,109,0
